("port_1","TE",1,"port_1",1,"transmission", "delta_thickness;delta_width")
(459, 6)
-10e-9	-20e-9	187370000000000.0	0.04126210000000000	4.704005812315263	5.260358327362224e-14
-10e-9	-20e-9	187620000000000.0	0.04017350000000000	4.673956296932808	5.260358327362224e-14
-10e-9	-20e-9	187870000000000.0	0.03985330000000000	4.631156781550352	5.260358327362224e-14
-10e-9	-20e-9	188120000000000.0	0.04044790000000000	4.587957266167897	5.260358327362224e-14
-10e-9	-20e-9	188370000000000.0	0.04182340000000000	4.556577750785442	5.260358327362224e-14
-10e-9	-20e-9	188619000000000.0	0.04363410000000000	4.544148753464516	5.260358327362224e-14
-10e-9	-20e-9	188869000000000.0	0.04546260000000000	4.550369238082061	5.260358327362224e-14
-10e-9	-20e-9	189119000000000.0	0.04694060000000000	4.571589722699605	5.260358327362224e-14
-10e-9	-20e-9	189369000000000.0	0.04781390000000000	4.601950207317151	5.260358327362224e-14
-10e-9	-20e-9	189619000000000.0	0.04796280000000000	4.635190691934695	5.260358327362224e-14
-10e-9	-20e-9	189869000000000.0	0.04740110000000000	4.665231176552240	5.260358327362224e-14
-10e-9	-20e-9	190118000000000.0	0.04626550000000000	4.686832179231314	5.260358327362224e-14
-10e-9	-20e-9	190368000000000.0	0.04479900000000000	4.694662663848859	5.260358327362224e-14
-10e-9	-20e-9	190618000000000.0	0.04332480000000000	4.686253148466403	5.260358327362224e-14
-10e-9	-20e-9	190868000000000.0	0.04219460000000000	4.662233633083948	5.260358327362224e-14
-10e-9	-20e-9	191118000000000.0	0.04170430000000000	4.627984117701494	5.260358327362224e-14
-10e-9	-20e-9	191368000000000.0	0.04199180000000000	4.592984602319038	5.260358327362224e-14
-10e-9	-20e-9	191617000000000.0	0.04297270000000000	4.567875604998112	5.260358327362224e-14
-10e-9	-20e-9	191867000000000.0	0.04436150000000000	4.558976089615657	5.260358327362224e-14
-10e-9	-20e-9	192117000000000.0	0.04576640000000000	4.568426574233202	5.260358327362224e-14
-10e-9	-20e-9	192367000000000.0	0.04679980000000000	4.593507058850747	5.260358327362224e-14
-10e-9	-20e-9	192617000000000.0	0.04716480000000000	4.628697543468292	5.260358327362224e-14
-10e-9	-20e-9	192866000000000.0	0.04670970000000000	4.667338546147366	5.260358327362224e-14
-10e-9	-20e-9	193116000000000.0	0.04545580000000000	4.701139030764910	5.260358327362224e-14
-10e-9	-20e-9	193366000000000.0	0.04360370000000000	4.722909515382455	5.260358327362224e-14
-10e-9	-20e-9	193616000000000.0	0.04150990000000000	4.726510000000000	5.260358327362224e-14
-10e-9	-20e-9	193866000000000.0	0.03962030000000000	4.709560484617544	5.260358327362224e-14
-10e-9	-20e-9	194116000000000.0	0.03834470000000000	4.676150969235089	5.260358327362224e-14
-10e-9	-20e-9	194365000000000.0	0.03789760000000000	4.637541971914165	5.260358327362224e-14
-10e-9	-20e-9	194615000000000.0	0.03819850000000000	4.606332456531709	5.260358327362224e-14
-10e-9	-20e-9	194865000000000.0	0.03891840000000000	4.591822941149253	5.260358327362224e-14
-10e-9	-20e-9	195115000000000.0	0.03963480000000000	4.595703425766798	5.260358327362224e-14
-10e-9	-20e-9	195365000000000.0	0.03998460000000000	4.613873910384343	5.260358327362224e-14
